"","id","county","x.cen","y.cen","xmin","xmax","ymin","ymax","sqkm","inclusion","ppt"
"1798",1798,"STANISLAUS",-128976.58122278,-74929.12721212,-121.515162243914,-121.400417447856,37.2877350753581,37.3790664296502,99.9999999999999,0.999999999999999,538.366196289062
"1799",1799,"STANISLAUS",-118976.58122278,-74929.12721212,-121.40208782309,-121.287473719027,37.2891173961752,37.3803430984306,100,1,463.173222181532
"1800",1800,"STANISLAUS",-108976.58122278,-74929.12721212,-121.289009413065,-121.17452633561,37.2903925630192,37.3815124817506,100,1,376.852498779297
"1801",1801,"STANISLAUS",-98976.58122278,-74929.12721212,-121.175927335362,-121.061575618043,37.2915605705353,37.3825745746768,100,1,297.997601318359
"1802",1802,"STANISLAUS",-88976.58122278,-74929.12721212,-121.062841911564,-120.948621886821,37.2926214138176,37.3835293727279,100,1,295.457698669434
"1803",1803,"MERCED",-78976.58122278,-74929.12721212,-120.949753463314,-120.835665462488,37.2935750884103,37.3843768718751,100,1,301.626401062012
"1804",1804,"MERCED",-68976.58122278,-74929.12721212,-120.836662312306,-120.722706665637,37.2944215903071,37.3851170685419,100,1,312.065552435981
"1805",1805,"MERCED",-58976.58122278,-74929.12721212,-120.723568780278,-120.609745816898,37.2951609159517,37.3857499596044,100,1,318.201599121094
"1806",1806,"MERCED",-48976.58122278,-74929.12721212,-120.610473189012,-120.49678323694,37.295793062238,37.3862755423916,100,1,320.677200622559
"1807",1807,"MERCED",-38976.58122278,-74929.12721212,-120.497375860323,-120.383819246457,37.2963180265097,37.386693814685,100,1,330.993600158691
"1808",1808,"MERCED",-28976.58122278,-74929.12721212,-120.384277116056,-120.27085416617,37.2967358065611,37.387004774719,100,1,331.421400146484
"1809",1809,"MERCED",-18976.58122278,-74929.12721212,-120.271177278081,-120.157888316819,37.2970464006365,37.3872084211811,100,1,346.798110283746
"1810",1810,"MARIPOSA",-8976.58122278,-74929.12721212,-120.158076668285,-120.044922019154,37.2972498074307,37.3873047532117,100,1,429.785099487305
"1811",1811,"MARIPOSA",1023.41877722,-74929.12721212,-120.044975608569,-119.931874420843,37.2973350562071,37.3873047532117,100,1,567.599299316406
"1812",1812,"MARIPOSA",11023.41877722,-74929.12721212,-119.931955593935,-119.818773427017,37.2972168978309,37.3872937704042,100,1,562.910500488281
"1813",1813,"MARIPOSA",21023.41877722,-74929.12721212,-119.818989361925,-119.705672948999,37.2969915514571,37.3871754728048,100,1,687.030554877387
"1814",1814,"MADERA",31023.41877722,-74929.12721212,-119.706023643882,-119.592573308689,37.2966590180327,37.386949860913,100,1,836.997401733398
"1815",1815,"MADERA",41023.41877722,-74929.12721212,-119.593058760554,-119.47947482797,37.2962192989549,37.3866169356811,100,1,1060.15610046387
"1816",1816,"MADERA",51023.41877722,-74929.12721212,-119.480095032679,-119.366377828708,37.2956723960717,37.3861766985143,100,1,1235.82919921875
"1817",1817,"MADERA",61023.41877722,-74929.12721212,-119.367132780971,-119.253282632742,37.295018311681,37.385629151271,99.9999999999999,0.999999999999999,1046.64230224609
"1818",1818,"FRESNO",71023.41877722,-74929.12721212,-119.254172326121,-119.140189561881,37.294257048531,37.3849742962622,100,1,1121.51110568576
"1819",1819,"FRESNO",81023.41877722,-74929.12721212,-119.14121398879,-119.027098937897,37.2933886098201,37.3842121362517,100,1,982.532700805664
"1820",1820,"FRESNO",91023.41877722,-74929.12721212,-119.0282580896,-118.914011082521,37.2924129991968,37.383342674456,100,1,848.753496704102
"1821",1821,"FRESNO",101023.41877722,-74929.12721212,-118.915304949135,-118.800926317436,37.2913302207593,37.3823659145442,100,1,1195.55219848633
"1822",1822,"INYO",111023.41877722,-74929.12721212,-118.80235488793,-118.687844964274,37.2901402790556,37.3812818606377,100,1,1057.51511366102
"1823",1823,"INYO",121023.41877722,-74929.12721212,-118.689408226468,-118.574767344606,37.2888431790834,37.3800905173104,100,1,477.878499908447
"1824",1824,"INYO",131023.41877722,-74929.12721212,-118.576465285174,-118.461693779941,37.2874389262897,37.3787918895883,100,1,205.702800292969
"1825",1825,"INYO",141023.41877722,-74929.12721212,-118.463526384411,-118.348624591718,37.2859275265708,37.3773859829492,100,1,158.566900024414
"1826",1826,"INYO",151023.41877722,-74929.12721212,-118.350591844469,-118.235560101303,37.2843089862722,37.3758728033229,100,1,179.179200973511
"1827",1827,"INYO",161023.41877722,-74929.12721212,-118.23766198557,-118.12250062998,37.282583312188,37.3742523570908,100,1,338.400110371908
"1828",1828,"INYO",171023.41877722,-74929.12721212,-118.124737127851,-118.009446498948,37.2807505115611,37.3725246510855,100,1,175.22549987793
"1829",1829,"INYO",181023.41877722,-74929.12721212,-118.011817591367,-117.896398029316,37.2788105920826,37.3706896925908,100,1,139.296799850464
"1830",1830,"INYO",191023.41877722,-74929.12721212,-117.898903696081,-117.783355542094,37.2767635618919,37.3687474893416,100,1,111.99509979248
"1831",1831,"INYO",200916.333889722,-75038.8069723993,-117.78599576186,-117.670897410951,37.274609429576,37.3666980495232,97.5162821012041,0.975162821012041,191.024545322765
"1832",1832,"SANTA CRUZ",-208730.699404625,-84822.5646285739,-122.41606542894,-122.301056603047,37.1832697611021,37.2750590625219,94.8559246406389,0.948559246406389,776.274883617054
"1833",1833,"SANTA CRUZ",-198976.58122278,-84929.12721212,-122.303797283913,-122.188287853578,37.1851250371275,37.2771912734934,100,1,923.501099243164
"1834",1834,"SANTA CRUZ",-188976.58122278,-84929.12721212,-122.190894318917,-122.075512910869,37.1872547495667,37.2792163805456,100,1,1093.05509765625
"1835",1835,"SANTA CRUZ",-178976.58122278,-84929.12721212,-122.077985138533,-121.962732093569,37.1892774833465,37.2811343751831,100,1,839.42099822998
"1836",1836,"SANTA CLARA",-168976.58122278,-84929.12721212,-121.965070062546,-121.849945720426,37.1911932300191,37.2829452493583,100,1,542.91630065918
"1837",1837,"SANTA CLARA",-158976.58122278,-84929.12721212,-121.852149410846,-121.737154110284,37.1930019815821,37.2846489954718,100,1,476.860663519965
"1838",1838,"SANTA CLARA",-148976.58122278,-84929.12721212,-121.739223503413,-121.624357582075,37.1947037304791,37.2862456063725,100,1,551.811997680664
"1839",1839,"SANTA CLARA",-138976.58122278,-84929.12721212,-121.62629266032,-121.511556454815,37.1962984695992,37.2877350753581,100,1,658.524602050781
"1840",1840,"STANISLAUS",-128976.58122278,-84929.12721212,-121.513357201723,-121.398751047596,37.1977861922778,37.2891173961752,99.9999999999999,0.999999999999999,517.590799560547
"1841",1841,"STANISLAUS",-118976.58122278,-84929.12721212,-121.400417447856,-121.285941679586,37.1991668922966,37.2903925630192,100,1,456.087333509657
"1842",1842,"STANISLAUS",-108976.58122278,-84929.12721212,-121.287473719027,-121.173128670018,37.2004405638839,37.2915605705353,100,1,391.907200012207
"1843",1843,"STANISLAUS",-98976.58122278,-84929.12721212,-121.17452633561,-121.060312338187,37.2016072017146,37.2926214138176,100,1,305.608199768066
"1844",1844,"STANISLAUS",-88976.58122278,-84929.12721212,-121.061575618043,-120.947493003446,37.202666800911,37.2935750884103,100,1,289.951602478027
"1845",1845,"MERCED",-78976.58122278,-84929.12721212,-120.948621886821,-120.834670985197,37.203619357042,37.2944215903071,100,1,287.453000183105
"1846",1846,"MERCED",-68976.58122278,-84929.12721212,-120.835665462488,-120.721846602888,37.204464866124,37.2951609159517,100,1,300.072776963976
"1847",1847,"MERCED",-58976.58122278,-84929.12721212,-120.722706665637,-120.60902017601,37.2052033246207,37.295793062238,100,1,309.529301452637
"1848",1848,"MERCED",-48976.58122278,-84929.12721212,-120.609745816898,-120.496192024084,37.2058347294434,37.2963180265097,100,1,319.537600097656
"1849",1849,"MERCED",-38976.58122278,-84929.12721212,-120.49678323694,-120.383362466664,37.2063590779509,37.2967358065611,100,1,324.154399719238
"1850",1850,"MERCED",-28976.58122278,-84929.12721212,-120.383819246457,-120.270531823327,37.2067763679498,37.2970464006365,100,1,336.790899047852
"1851",1851,"MERCED",-18976.58122278,-84929.12721212,-120.27085416617,-120.157700413667,37.2070865976945,37.2972498074307,100,1,334.347556559245
"1852",1852,"MERCED",-8976.58122278,-84929.12721212,-120.157888316819,-120.044868557292,37.2072897658869,37.297346026089,100,1,369.580399475098
"1853",1853,"MARIPOSA",1023.41877722,-84929.12721212,-120.044922019154,-119.931955593935,37.2073749146634,37.297346026089,100,1,423.426399230957
"1854",1854,"MARIPOSA",11023.41877722,-84929.12721212,-119.932036573819,-119.818989361925,37.2072568948911,37.2973350562071,100,1,476.784700927734
"1855",1855,"MADERA",21023.41877722,-84929.12721212,-119.819204782865,-119.706023643882,37.2070318128543,37.2972168978309,100,1,601.437778727214
"1856",1856,"MADERA",31023.41877722,-84929.12721212,-119.706373504045,-119.593058760554,37.2066996694945,37.2969915514571,100,1,785.380601196289
"1857",1857,"MADERA",41023.41877722,-84929.12721212,-119.593543056965,-119.480095032679,37.2062604662013,37.2966590180327,100,1,874.991198730469
"1858",1858,"MADERA",51023.41877722,-84929.12721212,-119.480713761216,-119.367132780971,37.2057142048119,37.2962192989549,100,1,1052.56800354004
"1859",1859,"MADERA",61023.41877722,-84929.12721212,-119.367885936371,-119.254172326121,37.2050608876116,37.2956723960717,99.9999999999999,0.999999999999999,988.092000732422
"1860",1860,"FRESNO",71023.41877722,-84929.12721212,-119.255059901976,-119.14121398879,37.2043005173331,37.295018311681,100,1,1179.19354654948
"1861",1861,"FRESNO",81023.41877722,-84929.12721212,-119.142235977549,-119.0282580896,37.2034330971566,37.294257048531,100,1,1180.68539672852
"1862",1862,"FRESNO",91023.41877722,-84929.12721212,-119.029414482571,-118.915304949135,37.2024586307101,37.2933886098201,100,1,1016.36920043945
"1863",1863,"FRESNO",101023.41877722,-84929.12721212,-118.916595736481,-118.80235488793,37.2013771220688,37.2924129991968,100,1,1082.1200012207
"1864",1864,"FRESNO",111023.41877722,-84929.12721212,-118.803780058671,-118.689408226468,37.2001885757551,37.2913302207593,100,1,1096.04933607313
"1865",1865,"INYO",121023.41877722,-84929.12721212,-118.690967768484,-118.576465285174,37.1988929967385,37.2901402790556,100,1,672.662700500488
"1866",1866,"INYO",131023.41877722,-84929.12721212,-118.578159185202,-118.463526384411,37.1974903904355,37.2888431790834,100,1,474.382401123047
"1867",1867,"INYO",141023.41877722,-84929.12721212,-118.465354628045,-118.350591844469,37.1959807627091,37.2874389262897,100,1,299.066999816895
"1868",1868,"INYO",151023.41877722,-84929.12721212,-118.352554416166,-118.23766198557,37.1943641198689,37.2859275265708,100,1,140.658599700928
"1869",1869,"INYO",161023.41877722,-84929.12721212,-118.239758868642,-118.124737127851,37.192640468671,37.2843089862722,100,1,284.021887715658
"1870",1870,"INYO",171023.41877722,-84929.12721212,-118.126968304472,-118.011817591367,37.1908098163174,37.282583312188,100,1,245.651499481201
"1871",1871,"INYO",181023.41877722,-84929.12721212,-118.014183042571,-117.898903696081,37.1888721704561,37.2807505115611,100,1,185.406500473022
"1872",1872,"INYO",191023.41877722,-84929.12721212,-117.901403401763,-117.78599576186,37.1868275391805,37.2788105920826,100,1,104.955799789429
"1873",1873,"INYO",201023.41877722,-84929.12721212,-117.788629700777,-117.673094108471,37.1846759310293,37.2767635618919,100,1,138.398665788439
"1874",1874,"INYO",211004.605456237,-84948.1105428528,-117.675862258241,-117.560441286178,37.1824173549865,37.274609429576,99.5995997179432,0.995995997179433,129.985799942017
"1875",1875,"SANTA CRUZ",-198901.34447499,-94854.8565382164,-122.301056603047,-122.185687581497,37.0955551652687,37.1872547495667,98.3252162022006,0.983252162022006,1002.11443147954
"1876",1876,"SANTA CRUZ",-188976.58122278,-94929.12721212,-122.188287853578,-122.073046557813,37.0973164742711,37.1892774833465,100,1,1241.38190307617
"1877",1877,"SANTA CRUZ",-178976.58122278,-94929.12721212,-122.075512910869,-121.960399680449,37.0993368453214,37.1911932300191,100,1,1143.95710388184
"1878",1878,"SANTA CRUZ",-168976.58122278,-94929.12721212,-121.962732093569,-121.84774726702,37.1012503540159,37.1930019815821,100,1,1167.45190002441
"1879",1879,"SANTA CLARA",-158976.58122278,-94929.12721212,-121.849945720426,-121.735089635236,37.1030569923974,37.1947037304791,100,1,817.710333591037
"1880",1880,"SANTA CLARA",-148976.58122278,-94929.12721212,-121.737154110284,-121.622427102895,37.1047567529517,37.1962984695992,100,1,578.012699279785
"1881",1881,"SANTA CLARA",-138976.58122278,-94929.12721212,-121.624357582075,-121.509759987876,37.1063496286081,37.1977861922778,100,1,597.097598266602
"1882",1882,"STANISLAUS",-128976.58122278,-94929.12721212,-121.511556454815,-121.397088608138,37.1078356127393,37.1991668922966,99.9999999999999,0.999999999999999,567.172897949219
"1883",1883,"STANISLAUS",-118976.58122278,-94929.12721212,-121.398751047596,-121.284413281713,37.1092146991621,37.2004405638839,100,1,510.059331936306
"1884",1884,"STANISLAUS",-108976.58122278,-94929.12721212,-121.285941679586,-121.171734326697,37.1104868821372,37.2016072017146,100,1,464.055599060059
"1885",1885,"STANISLAUS",-98976.58122278,-94929.12721212,-121.173128670018,-121.05905206125,37.1116521563697,37.202666800911,100,1,316.855098266602
"1886",1886,"MERCED",-88976.58122278,-94929.12721212,-121.060312338187,-120.946366803585,37.1127105170089,37.203619357042,100,1,270.43559967041
"1887",1887,"MERCED",-78976.58122278,-94929.12721212,-120.947493003446,-120.833678871971,37.113661959649,37.204464866124,100,1,278.565698547363
"1888",1888,"MERCED",-68976.58122278,-94929.12721212,-120.834670985197,-120.720988584716,37.1145064803286,37.2052033246207,100,1,295.659777153863
"1889",1889,"MERCED",-58976.58122278,-94929.12721212,-120.721846602888,-120.608296260173,37.1152440755315,37.2058347294434,100,1,299.896801147461
"1890",1890,"MERCED",-48976.58122278,-94929.12721212,-120.60902017601,-120.495602216727,37.1158747421861,37.2063590779509,100,1,308.243901062012
"1891",1891,"MERCED",-38976.58122278,-94929.12721212,-120.496192024084,-120.382906772792,37.1163984776663,37.2067763679498,100,1,314.309000854492
"1892",1892,"MERCED",-28976.58122278,-94929.12721212,-120.383362466664,-120.270210246808,37.1168152797909,37.2070865976945,100,1,327.42190032959
"1893",1893,"MERCED",-18976.58122278,-94929.12721212,-120.270531823327,-120.157512957231,37.1171251468241,37.2072897658869,100,1,338.054332817925
"1894",1894,"MERCED",-8976.58122278,-94929.12721212,-120.157700413667,-120.04481522253,37.1173280774753,37.2073858716772,100,1,338.541901855469
"1895",1895,"MARIPOSA",1023.41877722,-94929.12721212,-120.044868557292,-119.932036573819,37.1174131266964,37.2073858716772,100,1,372.376600341797
"1896",1896,"MADERA",11023.41877722,-94929.12721212,-119.932117361184,-119.819204782865,37.117295244912,37.2073749146634,100,1,408.718500061035
"1897",1897,"MADERA",21023.41877722,-94929.12721212,-119.81941969167,-119.706373504045,37.1170704260372,37.2072568948911,100,1,533.958332316081
"1898",1898,"MADERA",31023.41877722,-94929.12721212,-119.706722532467,-119.593543056965,37.1167386710083,37.2070318128543,100,1,634.883903198242
"1899",1899,"MADERA",41023.41877722,-94929.12721212,-119.594026202041,-119.480713761216,37.1162999812071,37.2066996694945,100,1,694.620699462891
"1900",1900,"MADERA",51023.41877722,-94929.12721212,-119.481331018845,-119.367885936371,37.1157543584604,37.2062604662013,100,1,795.507700195313
"1901",1901,"MADERA",61023.41877722,-94929.12721212,-119.368637301314,-119.255059901976,37.1151018050406,37.2057142048119,99.9999999999999,0.999999999999999,934.446599731445
"1902",1902,"FRESNO",71023.41877722,-94929.12721212,-119.255945367857,-119.142235977549,37.1143423236651,37.2050608876116,100,1,1133.43643934462
"1903",1903,"FRESNO",81023.41877722,-94929.12721212,-119.143255536853,-119.029414482571,37.1134759174963,37.2043005173331,100,1,1222.55050048828
"1904",1904,"FRESNO",91023.41877722,-94929.12721212,-119.030568126646,-118.916595736481,37.1125025901417,37.2034330971566,100,1,1146.76259277344
"1905",1905,"FRESNO",101023.41877722,-94929.12721212,-118.917883455536,-118.803780058671,37.1114223456535,37.2024586307101,100,1,1192.75950073242
"1906",1906,"FRESNO",111023.41877722,-94929.12721212,-118.805201841781,-118.690967768484,37.1102351885287,37.2013771220688,100,1,1153.42655910916
"1907",1907,"INYO",121023.41877722,-94929.12721212,-118.692523603584,-118.578159185202,37.108941123709,37.2001885757551,100,1,990.051900634766
"1908",1908,"INYO",131023.41877722,-94929.12721212,-118.579849059093,-118.465354628045,37.1075401565801,37.1988929967385,100,1,856.403201599121
"1909",1909,"INYO",141023.41877722,-94929.12721212,-118.46717852639,-118.352554416166,37.1060322929723,37.1974903904355,100,1,408.800800018311
"1910",1910,"INYO",151023.41877722,-94929.12721212,-118.354512323494,-118.239758868642,37.1044175391598,37.1959807627091,100,1,169.294599838257
"1911",1911,"INYO",161023.41877722,-94929.12721212,-118.241850768345,-118.126968304472,37.1026959018604,37.1943641198689,100,1,214.766000535753
"1912",1912,"INYO",171023.41877722,-94929.12721212,-118.12919417881,-118.014183042571,37.1008673882357,37.192640468671,100,1,293.003699798584
"1913",1913,"INYO",181023.41877722,-94929.12721212,-118.016542872667,-117.901403401763,37.0989320058908,37.1908098163174,100,1,211.367901306152
